line,text,uniqueID
1191,see the river straight from the entryway,ep060
1194,that's cool come on in check out the,ep060
1197,kitchen oh it's a small not all that,ep060
1200,counter space no and it's really,ep060
1203,outdated yeah yep this is pretty old the,ep060
1206,kitchen is really too small and pretty,ep060
1209,outdated I think that would be one of,ep060
1212,the first things we'd have to work on if,ep060
1215,we wanted to participate Wow look at the,ep060
1218,river yeah Wow and there's an outdoor,ep060
1221,bar kitchen Wow you can really entertain,ep060
1224,here yeah I really love the setting on,ep060
1227,the river it's absolutely gorgeous it's,ep060
1230,just so peaceful out there I really like,ep060
1233,it you know an older couple lived here,ep060
1236,so this is really easy to disassemble,ep060
1239,ooh I don't like the wood paneling yeah,ep060
1242,it is sort of a cosmetic nightmare huh,ep060
1245,you know you can paint paneling and that,ep060
1248,would completely tone this down and,ep060
1251,really brighten this room up it would,ep060
1254,need a lot of updating yeah,ep060
1257,still more wood paneling in here Oh a,ep060
1260,lighter wood paneling really good I,ep060
1263,still see the river this is nice,ep060
1266,you can hear it from the bedroom I don't,ep060
1269,think our bed is going to be this big,ep060
1272,too so I think the room is bigger than,ep060
1275,it appears you know actually this isn't,ep060
1278,the master bedroom there's another,ep060
1281,master bedroom upstairs,ep060
1284,this would be more like the guest room,ep060
1287,their own separate bathrooms oh the home,ep060
1290,actually has really good bones but as,ep060
1293,far as cosmetically there's still so,ep060
1296,much of a facelift to do and I don't,ep060
1299,know if we have the finances to do that,ep060
1302,this actually make a really good office,ep060
1305,for me because I have like this nice,ep060
1308,view and then this wall of drawers like,ep060
1311,I feel like I could put all of my,ep060
1314,different like working materials in here,ep060
1317,yeah at the other end of the second,ep060
1320,floor is the master bedroom on the,ep060
1323,openness it carries right on into this,ep060
1326,room I like the high ceilings all,ep060
1329,throughout yeah and I like the fireplace,ep060
1332,they do have more drawers for storage,ep060
1335,it's just so nice I like that it's way,ep060
1338,out of the way you don't have all these,ep060
1341,like clunky storage things all around,ep060
1344,the room it's just in the wall yeah you,ep060
1347,don't need as much furniture the view,ep060
1350,from the deck is really amazing it's,ep060
1353,amazing yeah it is this hot tub,ep060
1356,yeah we're entertaining I love it it's,ep060
1359,pretty great Oh master bathroom yay nice,ep060
1362,I love that there's a master bathroom,ep060
1365,right next to the master bedroom,ep060
1368,I think that is fantastic this is nice,ep060
1371,and big I love it this room could be our,ep060
1374,master closet oh yeah I see that,ep060
1377,River is astounding yeah I love the,ep060
1380,patio and for a whole listing with the,ep060
1383,outdoor kitchen yeah that was great,ep060
1386,I like the master bedroom a lot and the,ep060
1389,house itself has really good bones,ep060
1392,although the cosmetic part of it is,ep060
1395,gonna be a nightmare,ep060
1398,yeah all right at the top of our budget,ep060
1401,yeah but I like the outside I mean the,ep060
1404,property there's almost four acres on,ep060
1407,this plenty of space for livestock a lot,ep060
1410,of outbuildings in the greenhouse no,ep060
1413,they go places we've seen in the valley,ep060
1416,and greenhouses that greenhouse is,ep060
1419,fantastic,ep060
1422,we definitely need to keep those into,ep060
1425,consideration for sure,ep060
1428,now it's time to decide what's more,ep060
1431,important the land the location or a,ep060
1434,master bathroom there's so many options,ep060
1437,though,ep060
1440,[Music],ep060
1443,[Applause],ep060
1446,we do need to talk about the houses Ryan,ep060
1449,and Jamie have up to four hundred,ep060
1452,thousand dollars to spend on their first,ep060
1455,home near Twisp Washington they've seen,ep060
1458,a number of places now it's time to,ep060
1461,decide all right what about the,ep060
1464,two-story gray house listed at four,ep060
1467,hundred thousand kind of towards the top,ep060
1470,of our budget,ep060
1473,mm-hmm and there's logs on the inside a,ep060
1476,part of the house weirdly modern and at,ep060
1479,the same time rustic I mean it's big,ep060
1482,kitchen need some updating,ep060
1485,but it goes so well with the open floor,ep060
1488,plan into that sunroom I mean it's five,ep060
1491,acres you have chickens pigs and it's,ep060
1494,got a beautiful view and how close we,ep060
1497,were to the running and hiking trails,ep060
1500,and that's pretty cool but I have to,ep060
1503,walk all the way across the hall again,ep060
1506,just like our rental to go into the,ep060
1509,bathroom but it's you know if you're,ep060
1512,have your own house you would like a,ep060
1515,master bathroom well I know that you,ep060
1518,like that small cottage and twist listen,ep060
1521,"to $240,000 that house is really",ep060
1524,affordable I like that it's in town we,ep060
1527,can walk to the restaurants the shops a,ep060
1530,lot of things are already even updated,ep060
1533,in there I liked how modern that and,ep060
1536,colorful that floor was but that house,ep060
1539,is really small and they did what they,ep060
1542,could in the kitchen I think you know,ep060
1545,they have modern appliances the cabinets,ep060
1548,were new but living in town we can't,ep060
1551,have the larger animals there right up,ep060
1554,against the neighbors right up against,ep060
1557,the road that master bath really small,ep060
1560,be sharing with guests but that basement,ep060
1563,that's definitely where I could put my,ep060
1566,office yeah have it yes the second place,ep060
1569,to entertain me like a TV room or a,ep060
1572,media room what did you think about the,ep060
1575,rustic wood house on the river that was,ep060
1578,"a set 400,000 oh that property it was",ep060
1581,gorgeous during the summer that patio is,ep060
1584,fantastic with outdoor kitchen and it's,ep060
1587,so big it's again you got the river view,ep060
1590,I mean that is a place you can really,ep060
1593,entertain well that wood paneling I,ep060
1596,"don't like any of it I mean 400,000 to",ep060
1599,be splashing on paint all over the house,ep060
1602,it's gonna be expensive but it is one of,ep060
1605,the first master bathrooms we've seen,ep060
1608,for all the houses we looked at that's,ep060
1611,what I want which one will they choose,ep060
1614,I think that gray 2-story has a lot of,ep060
1617,the things that we're looking for,ep060
1620,the view there is fantastic and it has,ep060
1623,the five acres that I want and then it,ep060
1626,does have a trail system you run every,ep060
1629,day yeah it's true,ep060
1632,oh my gosh okay are we doing this then,ep060
1635,are we gonna go for it I think we should,ep060
1638,talk to Anne and see if we can get him,ep060
1641,to move a little bit on the price yeah,ep060
1644,if we could drop it down just a little,ep060
1647,bit that'd be perfect yeah all right,ep060
1650,let's drive over there there's another,ep060
1653,box we closed about a month ago and,ep060
1656,moved in three weeks ago the list price,ep060
1659,"was $400,000 we bought it for $370 now",ep060
1662,we have way more wiggle room with,ep060
1665,upgrades keep going I'm slightly in,ep060
1668,denial that we still have a log home,ep060
1671,let's say we love it but I definitely,ep060
1674,don't think it was as bad as we thought,ep060
1677,in the game I'm thinking about sanding,ep060
1680,them and lightening them I know for sure,ep060
1683,we want to update the kitchen remodel it,ep060
1686,make it an island update the tile,ep060
1689,countertops and I didn't get my master,ep060
1692,bathroom but we think that we can,ep060
1695,remodel the master closet that's there,ep060
1698,now and put a bathroom in there and then,ep060
1701,move the master closet to that sort of,ep060
1704,bedroom that was there welcome to my,ep060
1707,office I have the best view possible of,ep060
1710,the mountains I am just beyond thrilled,ep060
1713,with it I really like the property it's,ep060
1716,just absolutely gorgeous and there's,ep060
1719,just a lot of potential,ep060
1722,I'm already moving some of the animals,ep060
1725,out here hope everyone likes them,ep060
1728,well-done,ep060
1731,we can't wait to entertain in this house,ep060
1734,we already have a housewarming party,ep060
1737,that we've set up we've invited all our,ep060
1740,friends now we're building some memories,ep060
1743,in here it really is felt like a great,ep060
1746,decision,ep060
1749,its nature filled it couldn't be more,ep060
1752,relaxing I'm happy with it,ep060
1755,[Music],ep060
1758,[Applause],ep060
12,[Music],ep061
15,this is ed this is what's up,ep061
18,Gerard and Nikki are on the hunt for a,ep061
21,big family home in the Chicago suburbs,ep061
24,she wants to tackle a major fixer-upper,ep061
27,the mirrors oh no I'm closing my eyes,ep061
30,imagine this Berkeley funeral this is,ep061
